Comments,Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth (MCD) (CCSF),Depth comp [mcd] (two-site composite (Depth CCS...),Ca_Area,Ca_Area_corrected,Fe_Area,Fe_Area_corrected,Al_Area,Al_Area_corrected,Al_ DArea,Si_Area,Si_Area_corrected,Si_ DArea,P_Area,P_ DArea,S_Area,S_ DArea,Cl_Area,Cl_Area_corrected,Cl_ DArea,Ar_Area,Ar_ DArea,K_Area,K_Area_corrected,K_ DArea,Ca_ DArea,Ti_Area,Ti_Area_corrected,Ti_ DArea,Cr_Area,Cr_ DArea,Mn_Area,Mn_Area_corrected,Mn_ DArea,Fe_ DArea,Rh_Area,Rh_Area_corrected,Rh_ DArea,Ba_Area,Ba_ DArea
,342,U1408,C,4,H,4,620,,26.42,28.72,29.66,408455,408455,541176,541176,37075,37075,9,341540,341540,20,134,5,5189,7,117485,,17,-19376,11,196616,,18,23,56716,56716,12,616,10,2079,,11,25,127125,,18,2440,8
,342,U1408,C,4,H,4,640,,26.44,28.74,29.68,422217,422217,544848,544848,37808,37808,9,345355,345355,20,-42,5,5265,7,116658,,17,-19991,11,196789,,18,23,56700,56700,12,537,10,2016,,11,25,127407,,18,2039,8
,342,U1408,C,4,H,4,660,,26.46,28.76,29.70,394447,394447,548110,548110,38315,38315,9,346394,346394,20,199,5,5467,7,113605,,17,-21319,11,195908,,18,23,56723,56723,12,-80,10,1364,,11,26,132799,,18,2569,8
,342,U1408,C,4,H,4,680,,26.48,28.78,29.72,469057,469057,526848,526848,38890,38890,9,347612,347612,20,-31,6,5851,7,114241,,17,-19905,11,195374,,18,24,56834,56834,12,45,10,1280,,11,25,128198,,18,2417,8
,342,U1408,C,4,H,4,700,,26.5,28.8,29.74,434041,434041,520742,520742,37404,37404,8,339532,339532,20,-45,5,4906,7,114764,,17,-20755,11,186830,,18,23,55171,55171,12,668,10,1764,,11,25,125879,,18,2468,8
,342,U1408,C,4,H,4,720,,26.52,28.82,29.76,372744,372744,526971,526971,37853,37853,9,344265,344265,20,306,5,5009,7,115114,,17,-20217,11,187921,,18,22,59638,59638,12,398,10,1541,,11,25,125880,,18,1980,8
,342,U1408,C,4,H,4,740,,26.54,28.84,29.78,390811,390811,523577,523577,37849,37849,9,348801,348801,20,-42,5,4501,7,113582,,17,-20775,11,182643,,17,23,57047,57047,12,816,10,1722,,11,25,127800,,18,2102,8
,342,U1408,C,4,H,4,760,,26.56,28.86,29.80,418870,418870,517059,517059,36760,36760,8,339495,339495,20,338,5,5471,7,116388,,17,-18834,11,181336,,17,23,55435,55435,12,983,10,1780,,11,25,124469,,18,2713,8
,342,U1408,C,4,H,4,780,,26.58,28.88,29.82,385007,385007,530998,530998,35504,35504,8,340184,340184,20,37,5,5150,7,122080,,17,-18810,11,178294,,17,22,54732,54732,12,-67,10,893,,11,25,125145,,18,1754,8
,342,U1408,C,4,H,4,800,,26.6,28.9,29.84,451764,451764,519383,519383,34486,34486,8,326774,326774,19,4,5,5994,7,119153,,17,-18231,11,173687,,17,24,53552,53552,12,172,10,1085,,11,25,123098,,18,2264,8
,342,U1408,C,4,H,4,820,,26.62,28.92,29.86,468962,468962,518167,518167,34564,34564,8,333026,333026,19,-79,5,5978,7,119910,,17,-17889,11,175669,,17,24,52235,52235,12,249,10,1474,,10,25,123278,,18,2670,8
,342,U1408,C,4,H,4,840,,26.64,28.94,29.88,516165,516165,498644,498644,33475,33475,8,328654,328654,19,-34,6,5267,7,119290,,17,-19176,11,172130,,17,25,51358,51358,12,733,10,1403,,10,25,126874,,18,2377,8
,342,U1408,C,4,H,4,860,,26.66,28.96,29.90,525422,525422,484278,484278,35320,35320,8,338864,338864,20,-304,5,4889,7,114661,,17,-18296,11,174159,,17,25,53570,53570,12,377,10,1487,,10,24,121383,,18,2071,8
,342,U1408,C,4,H,4,880,,26.68,28.98,29.92,590178,590178,469723,469723,32483,32483,8,328979,328979,19,-239,6,4407,7,117414,,17,-18890,11,160525,,17,26,49268,49268,11,683,10,641,,10,24,120338,,18,1898,8
,342,U1408,C,4,H,4,900,,26.7,29,29.94,621840,621840,481678,481678,31044,31044,8,317607,317607,19,-642,6,5873,7,120539,,17,-18131,11,150838,,17,27,48803,48803,11,2029,10,1546,,10,24,123150,,18,2902,7
,342,U1408,C,4,H,4,920,,26.72,29.02,29.96,631936,631936,478787,478787,30989,30989,8,314798,314798,19,-565,6,5301,7,127096,,17,-16873,11,144558,,16,27,49267,49267,12,1947,10,1691,,10,24,124363,,18,1931,8
,342,U1408,C,4,H,4,940,,26.74,29.04,29.98,711360,711360,453138,453138,31118,31118,8,309147,309147,19,-656,6,5810,7,122643,,17,-16857,11,141643,,16,29,49400,49400,11,1932,10,972,,10,24,124984,,18,2504,8
,342,U1408,C,4,H,4,960,,26.76,29.06,30.00,635877,635877,468688,468688,30114,30114,8,305773,305773,19,-299,6,6339,7,125813,,17,-19131,11,138064,,16,27,49079,49079,11,2012,10,1036,,10,24,131016,,19,2761,8
,342,U1408,C,4,H,4,980,,26.78,29.08,30.02,630067,630067,486020,486020,28825,28825,8,295244,295244,18,-931,6,5831,7,140807,,18,-16929,11,137467,,16,27,47418,47418,11,1871,10,1206,,11,24,123065,,19,1779,8
,342,U1408,C,4,H,4,1000,,26.8,29.1,30.04,653214,653214,488251,488251,27679,27679,8,285203,285203,18,-358,6,10594,8,137761,,18,-16835,11,131892,,16,27,46180,46180,11,1949,10,1416,,10,24,121660,,19,2509,7
,342,U1408,C,4,H,4,1020,,26.82,29.12,30.06,765669,765669,403225,403225,30620,30620,8,302715,302715,19,-617,6,5886,7,125323,,17,-16354,11,139549,,16,29,47297,47297,11,1410,10,993,,10,23,121178,,18,1895,7
,342,U1408,C,4,H,4,1040,,26.84,29.14,30.08,647118,647118,453856,453856,31079,31079,8,306726,306726,19,-325,6,5654,7,128054,,17,-18252,11,149874,,17,27,49177,49177,11,1923,10,1000,,10,24,125332,,18,2001,8
,342,U1408,C,4,H,4,1060,,26.86,29.16,30.10,708953,708953,464543,464543,28794,28794,8,295413,295413,18,-807,6,7374,7,133399,,17,-15972,11,140152,,16,28,47310,47310,11,1797,10,1197,,10,24,122376,,19,2164,7
,342,U1408,C,4,H,4,1080,,26.88,29.18,30.12,729968,729968,472224,472224,27663,27663,8,291638,291638,18,-860,6,6687,7,133017,,18,-16895,11,134799,,16,29,44839,44839,11,1828,10,1659,,10,24,123286,,19,1738,7
,342,U1408,C,4,H,4,1100,,26.9,29.2,30.14,741941,741941,431370,431370,29225,29225,8,308404,308404,19,-583,6,6261,7,125592,,17,-16154,11,138855,,16,29,46231,46231,11,2239,10,1124,,10,23,124601,,18,2906,7
,342,U1408,C,4,H,4,1120,,26.92,29.22,30.16,792924,792924,434846,434846,29194,29194,8,299753,299753,19,-266,6,6986,7,124894,,17,-17701,11,139016,,16,30,46152,46152,11,2106,10,1548,,10,23,126511,,18,1763,7
,342,U1408,C,4,H,4,1140,,26.94,29.24,30.18,760978,760978,411204,411204,30219,30219,8,308861,308861,19,-530,6,5516,7,125164,,17,-17067,11,144750,,17,29,46157,46157,11,2109,10,1532,,10,23,120750,,18,2127,7
,342,U1408,C,4,H,4,1160,,26.96,29.26,30.20,761680,761680,438150,438150,28608,28608,8,301833,301833,19,-533,6,5512,7,127659,,17,-17002,11,141015,,16,29,45501,45501,11,2401,10,1431,,10,23,124139,,18,2103,7
,342,U1408,C,4,H,4,1180,,26.98,29.28,30.22,755705,755705,438208,438208,28939,28939,8,302383,302383,19,-221,6,5963,7,126189,,17,-18391,11,141307,,17,29,45257,45257,11,2506,10,1402,,10,23,125475,,18,2167,7
,342,U1408,C,4,H,4,1200,,27,29.3,30.24,720650,720650,444139,444139,28518,28518,8,302046,302046,19,-562,6,6763,7,126979,,17,-17226,11,143638,,17,29,46148,46148,11,2032,10,1587,,10,23,121601,,18,2538,7
,342,U1408,C,4,H,4,1220,,27.02,29.32,30.26,721871,721871,454757,454757,28271,28271,8,301099,301099,19,-563,6,6820,7,126194,,17,-16326,11,140885,,16,29,45541,45541,11,1494,10,840,,10,24,122749,,18,2283,7
,342,U1408,C,4,H,4,1240,,27.04,29.34,30.28,728626,728626,448595,448595,27663,27663,8,296448,296448,18,-618,6,6802,7,128516,,17,-16742,11,138964,,16,29,43759,43759,11,2727,10,1339,,10,24,120502,,18,2693,7
,342,U1408,C,4,H,4,1260,,27.06,29.36,30.30,573164,573164,458372,458372,32363,32363,8,330295,330295,19,-86,6,6454,7,118369,,17,-19233,11,154762,,17,26,49874,49874,11,1712,10,1544,,10,24,121696,,18,2252,8
,342,U1408,C,4,H,4,1280,,27.08,29.38,30.32,724228,724228,429366,429366,31247,31247,8,330210,330210,19,-629,6,5861,7,113990,,17,-16121,11,152026,,17,29,48946,48946,11,2037,10,722,,10,23,126310,,18,2425,7
,342,U1408,C,4,H,4,1300,,27.1,29.4,30.34,639622,639622,469945,469945,29264,29264,8,311032,311032,19,-227,6,6209,7,120242,,17,-17415,11,147181,,16,27,47411,47411,11,1437,10,1068,,10,24,124312,,18,2399,7
,342,U1408,C,4,H,4,1320,,27.12,29.42,30.36,549435,549435,553446,553446,27040,27040,8,302869,302869,18,-387,5,6411,7,119503,,17,-15579,11,140392,,16,26,42740,42740,11,1565,10,925,,10,26,118962,,18,2521,7
,342,U1408,C,4,H,4,1340,,27.14,29.44,30.38,578000,578000,483780,483780,30801,30801,8,323779,323779,19,-259,6,8270,7,117385,,17,-16164,11,150803,,17,26,46830,46830,11,1221,10,906,,10,24,119740,,18,2578,7
,342,U1408,C,4,H,4,1360,,27.16,29.46,30.40,548800,548800,434838,434838,29971,29971,8,334550,334550,19,-371,6,5210,7,115772,,17,-19211,11,151247,,17,26,48881,48881,11,1058,10,1670,,10,23,124384,,18,2307,7
,342,U1408,C,4,H,4,1380,,27.18,29.48,30.42,464680,464680,505718,505718,31580,31580,8,326630,326630,19,-121,5,5466,7,118935,,17,-18306,11,157146,,17,24,49517,49517,11,1183,10,762,,10,25,120313,,18,2819,8
,342,U1408,C,4,H,4,1400,,27.2,29.5,30.44,555428,555428,444927,444927,32606,32606,8,338294,338294,20,-447,6,6451,7,113117,,17,-18569,11,160258,,17,26,50907,50907,12,1175,10,1538,,10,23,123489,,18,1943,8
,342,U1408,C,4,H,4,1420,,27.22,29.52,30.46,453442,453442,485478,485478,34103,34103,8,340096,340096,20,300,6,5469,7,115312,,17,-18749,11,165557,,17,24,51901,51901,12,442,10,1236,,10,24,120059,,18,2255,8
,342,U1408,C,4,H,4,1440,,27.24,29.54,30.48,321778,321778,524155,524155,33047,33047,8,331116,331116,19,41,5,6042,7,120265,,17,-16364,10,162651,,17,21,53840,53840,12,724,10,1022,,10,25,112620,,18,2559,8
,342,U1408,C,4,H,4,1460,,27.26,29.56,30.50,420658,420658,426472,426472,32316,32316,8,316030,316030,19,76,5,6123,7,104851,,16,-16336,10,153042,,16,23,49623,49623,11,1109,10,1325,,10,23,108857,,17,2362,7
,342,U1408,C,4,H,4,1480,,27.28,29.58,30.52,449329,449329,453481,453481,31563,31563,8,324085,324085,19,-143,5,5033,7,111984,,16,-18684,11,154458,,16,24,51205,51205,11,670,10,1305,,10,24,115210,,18,2106,7
,342,U1408,C,4,H,4,1500,,27.3,29.6,30.54,390406,390406,388238,388238,20986,20986,7,227208,227208,16,-27,5,4431,6,92913,,15,-7695,11,111272,,15,22,40816,40816,11,658,9,886,,10,22,104526,,17,2713,7
,342,U1408,C,4,H,5,20,,27.32,29.62,30.56,568565,568565,421756,421756,31647,31647,8,319612,319612,19,-262,6,5565,7,114011,,17,-15202,11,148253,,16,26,50880,50880,11,1542,10,850,,10,23,115581,,18,2201,7
,342,U1408,C,4,H,5,40,,27.34,29.64,30.58,587242,587242,503183,503183,28197,28197,8,304479,304479,19,-11,6,6363,7,129265,,17,-17548,11,141442,,16,26,46453,46453,11,1861,10,667,,10,25,123231,,18,2006,7
,342,U1408,C,4,H,5,60,,27.36,29.66,30.60,674673,674673,491561,491561,27648,27648,8,302850,302850,19,-567,6,5137,7,123357,,17,-18373,11,137499,,16,28,43057,43057,11,2468,10,1081,,10,24,122629,,18,2715,7
,342,U1408,C,4,H,5,80,,27.38,29.68,30.62,724809,724809,461249,461249,29015,29015,8,308046,308046,19,-243,6,5248,7,120710,,17,-17005,11,138854,,16,29,44254,44254,11,2081,10,755,,10,24,119834,,18,1645,7
,342,U1408,C,4,H,5,100,,27.4,29.7,30.64,698083,698083,443947,443947,29861,29861,8,321052,321052,19,-763,6,8567,7,109919,,17,-17488,11,146958,,17,28,45995,45995,11,1872,10,1289,,10,23,120047,,18,2641,7
,342,U1408,C,4,H,5,120,,27.42,29.72,30.66,645467,645467,465628,465628,29296,29296,8,322392,322392,19,-278,6,5076,7,115666,,17,-18643,11,146898,,16,27,45972,45972,11,2198,10,976,,10,24,122741,,18,1814,7
,342,U1408,C,4,H,5,140,,27.44,29.74,30.68,595098,595098,473214,473214,30967,30967,8,321910,321910,19,-306,6,5143,7,116478,,17,-18540,11,153540,,17,26,47944,47944,11,1962,10,534,,10,24,123578,,18,2195,7
,342,U1408,C,4,H,5,160,,27.46,29.76,30.70,579723,579723,446109,446109,30103,30103,8,323802,323802,19,264,6,5616,7,114434,,17,-16381,11,147206,,16,26,46486,46486,11,1211,10,1320,,10,23,118890,,18,1692,7
,342,U1408,C,4,H,5,180,,27.48,29.78,30.72,588524,588524,493679,493679,30030,30030,8,314168,314168,19,-123,6,5054,7,116951,,17,-18042,11,155520,,17,26,45587,45587,11,1657,10,1632,,10,24,120367,,18,1992,7
,342,U1408,C,4,H,5,200,,27.5,29.8,30.74,549638,549638,508547,508547,30181,30181,8,318770,318770,19,-8,6,5321,7,116718,,17,-17021,11,156398,,17,26,45429,45429,11,1153,10,1115,,10,25,119646,,18,2623,7
,342,U1408,C,4,H,5,220,,27.52,29.82,30.76,516782,516782,508686,508686,29664,29664,8,315805,315805,19,-267,6,7382,7,116904,,17,-18800,11,159562,,17,25,46901,46901,11,914,10,1742,,10,25,118671,,18,1714,7
,342,U1408,C,4,H,5,240,,27.54,29.84,30.78,588639,588639,474749,474749,33182,33182,8,337575,337575,19,-189,6,4884,7,112356,,17,-16747,11,162648,,17,26,49359,49359,11,1417,10,1386,,10,24,120556,,18,2296,7
,342,U1408,C,4,H,5,260,,27.56,29.86,30.80,711088,711088,418494,418494,31247,31247,8,332209,332209,19,-429,6,4005,7,106560,,16,-17750,11,150987,,17,28,46704,46704,11,2507,10,845,,10,23,121284,,18,2617,7
,342,U1408,C,4,H,5,280,,27.58,29.88,30.82,695613,695613,442080,442080,31137,31137,8,318279,318279,19,-386,6,8890,7,111575,,17,-17462,11,152334,,17,28,46930,46930,11,1680,10,1432,,10,23,120181,,18,2757,7
,342,U1408,C,4,H,5,300,,27.6,29.9,30.84,769605,769605,501455,501455,28398,28398,8,307982,307982,19,-480,6,6138,7,125069,,17,-16677,11,138874,,16,30,41531,41531,11,2256,10,1491,,10,25,123280,,18,2834,7
,342,U1408,C,4,H,5,320,,27.62,29.92,30.86,713209,713209,419946,419946,33087,33087,8,339981,339981,20,-151,6,5910,7,112080,,17,-18659,11,157719,,17,29,49394,49394,11,1581,10,1568,,10,23,128388,,18,3129,7
,342,U1408,C,4,H,5,340,,27.64,29.94,30.88,955027,955027,381643,381643,30142,30142,8,310187,310187,19,-427,6,5108,7,118224,,17,-18978,11,136707,,17,32,44574,44574,11,2507,10,1348,,10,22,122575,,18,2741,7
,342,U1408,C,4,H,5,360,,27.66,29.96,30.90,967985,967985,374379,374379,31288,31288,8,316730,316730,19,-864,6,4983,7,112381,,17,-15502,11,140545,,17,33,45226,45226,11,3130,10,1037,,10,22,123359,,18,2971,7
,342,U1408,C,4,H,5,380,,27.68,29.98,30.92,986681,986681,433935,433935,26724,26724,8,284727,284727,18,-1099,6,6140,7,130924,,17,-13747,11,130937,,16,33,42190,42190,11,2806,10,1432,,10,23,118963,,19,1809,7
,342,U1408,C,4,H,5,400,,27.7,30,30.94,995223,995223,442143,442143,26860,26860,8,291921,291921,18,-1267,6,6854,7,130264,,18,-18326,11,133199,,17,33,42499,42499,11,2542,10,1113,,10,23,128591,,19,2033,7
,342,U1408,C,4,H,5,420,,27.72,30.02,30.96,1001018,1001018,445325,445325,26550,26550,8,294261,294261,18,-942,6,6795,7,130826,,18,-15172,11,132835,,17,33,42210,42210,11,2199,10,482,,10,24,126268,,19,1900,7
,342,U1408,C,4,H,5,440,,27.74,30.04,30.98,1040146,1040146,450445,450445,26545,26545,8,284754,284754,18,-1142,6,8754,8,129687,,18,-17277,11,129826,,17,34,40656,40656,11,2761,10,1104,,10,24,129076,,19,2129,7
,342,U1408,C,4,H,5,460,,27.76,30.06,31.00,1104347,1104347,421099,421099,27910,27910,8,290260,290260,18,-1231,6,6171,8,128857,,18,-13754,11,131936,,17,35,41016,41016,11,3000,10,1332,,10,23,125168,,19,2414,7
,342,U1408,C,4,H,5,480,,27.78,30.08,31.02,1210002,1210002,398947,398947,26605,26605,8,291566,291566,18,-1075,6,8330,8,121960,,18,-17897,11,128593,,17,36,39943,39943,11,3018,10,1111,,10,23,131405,,19,2746,7
,342,U1408,C,4,H,5,500,,27.8,30.1,31.04,1182983,1182983,405770,405770,28483,28483,8,293142,293142,18,-1183,6,7089,8,123818,,18,-18409,12,130857,,17,36,40822,40822,11,3349,10,2176,,10,23,131216,,19,1906,7
,342,U1408,C,4,H,5,520,,27.82,30.12,31.06,1153206,1153206,379849,379849,28703,28703,8,305735,305735,19,-542,6,6406,7,122397,,17,-19446,11,129876,,17,35,41073,41073,11,2232,10,1054,,10,22,133020,,19,2035,7
,342,U1408,C,4,H,5,540,,27.84,30.14,31.08,1161949,1161949,404619,404619,29314,29314,8,300902,300902,19,-1442,6,6682,8,121118,,17,-16258,11,133526,,17,35,42969,42969,11,2553,10,949,,10,23,130102,,19,2343,7
,342,U1408,C,4,H,5,560,,27.86,30.16,31.10,1170769,1170769,419400,419400,28114,28114,8,285069,285069,18,-1170,6,7848,8,126744,,18,-15850,11,129886,,17,35,42040,42040,11,2482,10,803,,10,23,124474,,19,2179,7
,342,U1408,C,4,H,5,580,,27.88,30.18,31.12,1157798,1157798,433989,433989,27899,27899,8,288016,288016,18,-1284,6,5610,7,127104,,18,-16562,11,127445,,17,35,41747,41747,11,2615,10,1559,,10,23,125608,,19,1762,7
,342,U1408,C,4,H,5,600,,27.9,30.2,31.14,1153920,1153920,440603,440603,26992,26992,8,281690,281690,18,-1452,6,7482,8,130599,,18,-17592,12,126354,,17,35,41240,41240,11,2909,10,1095,,10,24,130460,,19,1800,7
,342,U1408,C,4,H,5,620,,27.92,30.22,31.16,1114132,1114132,440652,440652,28148,28148,8,288466,288466,18,-1121,6,5233,7,128920,,18,-17067,12,130851,,17,35,42263,42263,11,2758,10,1423,,10,23,130345,,19,2154,7
,342,U1408,C,4,H,5,640,,27.94,30.24,31.18,1158737,1158737,417629,417629,29072,29072,8,297266,297266,19,-1347,6,5546,7,124845,,18,-18326,12,130191,,17,35,42771,42771,11,2120,10,1442,,11,23,129291,,19,2104,7
,342,U1408,C,4,H,5,660,,27.96,30.26,31.20,1172727,1172727,433330,433330,27547,27547,8,282713,282713,18,-1254,6,5498,7,126757,,18,-17896,12,124924,,17,35,41354,41354,11,2880,10,1137,,10,23,127091,,19,2169,7
,342,U1408,C,4,H,5,680,,27.98,30.28,31.22,1144446,1144446,439002,439002,28127,28127,8,286929,286929,18,-1031,6,6922,8,128168,,18,-17921,12,125265,,16,35,40942,40942,11,2297,10,881,,10,23,126139,,19,2073,7
,342,U1408,C,4,H,5,700,,28,30.3,31.24,1200580,1200580,438740,438740,26839,26839,8,272735,272735,18,-1249,6,8578,8,137140,,18,-16019,12,125004,,17,36,40754,40754,11,3153,10,1259,,11,23,128362,,19,1993,7
,342,U1408,C,4,H,5,720,,28.02,30.32,31.26,1150630,1150630,430574,430574,26839,26839,8,272738,272738,18,-1170,6,6572,8,134378,,18,-15155,12,125345,,16,35,41073,41073,11,1964,10,1239,,10,23,127921,,19,1525,7
,342,U1408,C,4,H,5,740,,28.04,30.34,31.28,1199719,1199719,440970,440970,26199,26199,8,276063,276063,18,-1509,6,8759,8,135597,,18,-19440,12,122263,,17,36,40631,40631,11,2616,10,941,,11,24,134376,,19,2177,7
,342,U1408,C,4,H,5,760,,28.06,30.36,31.30,1258409,1258409,404686,404686,27033,27033,8,269290,269290,18,-1249,6,8001,8,137873,,18,-15343,12,123528,,17,37,40629,40629,11,2488,10,1021,,11,23,129895,,19,2211,7
,342,U1408,C,4,H,5,780,,28.08,30.38,31.32,1203289,1203289,417379,417379,26143,26143,8,268320,268320,18,-1048,6,9937,8,140239,,18,-15613,12,122949,,16,36,40425,40425,11,2416,10,1008,,11,23,130176,,19,1820,7
,342,U1408,C,4,H,5,800,,28.1,30.4,31.34,1124044,1124044,459694,459694,26895,26895,8,276465,276465,18,-1456,6,22498,9,137266,,18,-17828,12,126071,,17,35,39932,39932,11,2677,10,944,,11,24,129460,,19,1759,7
,342,U1408,C,4,H,5,820,,28.12,30.42,31.36,1149373,1149373,444816,444816,25037,25037,8,262632,262632,18,-1649,6,13850,8,141306,,18,-15163,12,125076,,16,35,37810,37810,11,2221,10,1570,,11,24,121861,,19,1201,7
,342,U1408,C,4,H,5,840,,28.14,30.44,31.38,1030538,1030538,431600,431600,26716,26716,8,279505,279505,18,-1350,6,12585,8,137503,,18,-15754,12,129776,,17,34,40201,40201,11,2587,10,1657,,11,23,127428,,19,1999,7
,342,U1408,C,4,H,5,860,,28.16,30.46,31.40,1087474,1087474,406641,406641,28215,28215,8,291713,291713,18,-1023,6,10296,8,125161,,18,-18517,11,132080,,17,34,41651,41651,11,2637,10,1248,,10,23,130653,,19,2044,7
,342,U1408,C,4,H,5,880,,28.18,30.48,31.42,1153581,1153581,418056,418056,28316,28316,8,293509,293509,19,-1652,6,13067,8,127801,,18,-16009,12,134986,,17,35,44013,44013,11,2996,10,1349,,11,23,128629,,19,1729,7
,342,U1408,C,4,H,5,900,,28.2,30.5,31.44,1116392,1116392,422205,422205,27693,27693,8,298037,298037,19,-826,6,8785,8,128809,,18,-18046,12,136450,,17,35,42845,42845,11,2829,10,1312,,11,23,128778,,19,1855,7
,342,U1408,C,4,H,5,920,,28.22,30.52,31.46,1013190,1013190,461331,461331,27069,27069,8,298152,298152,19,-1154,6,7283,8,130476,,18,-18194,11,139024,,17,33,44117,44117,11,2266,10,1144,,11,24,133389,,19,1781,7
,342,U1408,C,4,H,5,940,,28.24,30.54,31.48,1129436,1129436,438027,438027,29551,29551,8,309704,309704,19,-625,6,12297,8,122229,,18,-18512,12,140713,,17,35,43500,43500,11,2880,10,966,,11,23,130519,,19,1765,7
,342,U1408,C,4,H,5,960,,28.26,30.56,31.50,1100380,1100380,411429,411429,29879,29879,8,315162,315162,19,-1111,6,6070,7,117370,,17,-19345,11,146976,,17,35,44912,44912,11,2141,10,1321,,10,23,131752,,19,1954,7
,342,U1408,C,4,H,5,980,,28.28,30.58,31.52,957066,957066,498329,498329,27513,27513,8,305829,305829,19,-198,6,8187,7,130696,,18,-17515,11,139113,,17,32,41733,41733,11,2512,10,1713,,11,25,127109,,19,1596,7
,342,U1408,C,4,H,5,1000,,28.3,30.6,31.54,1048294,1048294,459427,459427,28323,28323,8,313875,313875,19,-656,6,5076,7,125379,,18,-17680,12,143298,,17,34,44531,44531,11,1735,10,1256,,11,24,132075,,19,2057,8
,342,U1408,C,4,H,5,1020,,28.32,30.62,31.56,1136313,1136313,421268,421268,29118,29118,8,306410,306410,19,-972,6,8217,8,122981,,18,-18490,12,141957,,17,35,44592,44592,11,2858,10,954,,11,23,131108,,19,1756,7
,342,U1408,C,4,H,5,1040,,28.34,30.64,31.58,1144392,1144392,393889,393889,28692,28692,8,306118,306118,19,-858,6,6525,8,124763,,18,-16922,12,139371,,17,35,43666,43666,11,2016,10,1051,,11,23,131908,,19,1914,7
,342,U1408,C,4,H,5,1060,,28.36,30.66,31.60,1158198,1158198,378825,378825,28619,28619,8,309572,309572,19,-965,6,6720,8,122293,,17,-17016,12,137652,,17,35,42443,42443,11,2486,10,1051,,10,22,129454,,19,1618,7
,342,U1408,C,4,H,5,1080,,28.38,30.68,31.62,988841,988841,429340,429340,30572,30572,8,306965,306965,19,-672,6,7538,7,130714,,18,-17818,11,140571,,17,33,47206,47206,11,1912,10,1722,,11,23,127274,,19,2468,8
,342,U1408,B,5,H,1,1440,,30.14,30.69,31.64,1120397,1120397,446209,446209,26733,26733,8,290748,290748,18,-1187,6,3996,7,133080,,18,-15221,11,141296,,17,35,43058,43058,11,2280,10,842,,10,23,115694,,19,1867,7
,342,U1408,B,5,H,1,1460,,30.16,30.71,31.66,1095775,1095775,460411,460411,26992,26992,8,283475,283475,18,-645,6,4304,7,134560,,18,-17907,11,138672,,17,34,43100,43100,11,2249,10,1450,,10,24,115097,,19,2009,7
,342,U1408,B,5,H,2,40,,30.24,30.79,31.68,1106088,1106088,416344,416344,24699,24699,8,260821,260821,17,-1159,6,3316,7,135783,,18,-13424,11,131798,,17,34,40019,40019,11,2410,10,983,,10,23,116418,,19,1603,7
,342,U1408,B,5,H,2,60,,30.26,30.81,31.70,1204716,1204716,434962,434962,22346,22346,8,247543,247543,17,-1328,6,3591,7,147509,,18,-16391,12,125759,,17,36,37423,37423,11,2465,10,1124,,10,23,130293,,19,1695,7
,342,U1408,B,5,H,2,80,,30.28,30.83,31.72,1153317,1153317,429839,429839,28298,28298,8,288546,288546,18,-960,6,2491,7,130579,,18,-18261,12,141356,,17,35,44875,44875,11,2346,10,572,,10,23,131562,,19,1617,7
,342,U1408,B,5,H,2,100,,30.3,30.85,31.74,1388757,1388757,412153,412153,25422,25422,8,277383,277383,18,-1484,7,2596,7,137413,,18,-15162,12,133619,,17,38,39395,39395,11,2102,10,1384,,10,23,127732,,19,2024,7
,342,U1408,B,5,H,2,120,,30.32,30.87,31.76,1480947,1480947,388507,388507,25861,25861,8,272738,272738,18,-872,7,2039,7,135272,,18,-18411,12,133739,,17,39,38206,38206,11,3026,10,1269,,10,22,131413,,19,1685,7
,342,U1408,B,5,H,2,140,,30.34,30.89,31.78,1477757,1477757,413218,413218,25305,25305,8,273145,273145,18,-1285,7,2222,7,135868,,18,-15639,12,133113,,17,39,38608,38608,11,2880,10,1130,,10,23,126568,,19,753,7
,342,U1408,B,5,H,2,160,,30.36,30.91,31.80,1513335,1513335,406440,406440,24825,24825,8,268008,268008,18,-1011,7,2794,7,141779,,18,-14549,12,132735,,17,40,38499,38499,11,2248,10,124,,10,23,126545,,19,1650,7
,342,U1408,B,5,H,2,180,,30.38,30.93,31.82,1493108,1493108,418035,418035,24667,24667,8,265801,265801,18,-1336,7,2348,7,140843,,18,-17306,12,132228,,17,40,38688,38688,11,2604,10,940,,10,23,126888,,19,983,7
,342,U1408,B,5,H,2,200,,30.4,30.95,31.84,1525468,1525468,418482,418482,24997,24997,8,271193,271193,18,-1913,7,2579,7,141982,,18,-17283,12,135064,,17,40,39069,39069,11,2672,10,1059,,10,23,128096,,19,1434,7
,342,U1408,B,5,H,2,220,,30.42,30.97,31.86,1423682,1423682,442005,442005,24686,24686,8,266178,266178,18,-1226,7,2799,7,147168,,18,-16113,12,132189,,17,39,37529,37529,11,1854,10,996,,10,23,127265,,19,1226,7
,342,U1408,B,5,H,2,240,,30.44,30.99,31.88,1450169,1450169,445476,445476,24121,24121,8,266383,266383,18,-1543,7,3105,8,147927,,18,-16397,12,131804,,17,39,37812,37812,11,3058,10,1086,,10,24,127868,,19,1321,7
